Country,Year,Inbound Country,Inbound Visitors,Outbound Country,Outbound Visitors,Distance,Cultural,Government_prioritization,Segurity_homocide,Segurity_terrorism,Natural_resources,Price_competitiveness,Service_infrastructure,Visa_requirements
New Zealand,2018,United Kingdom,124.801,China,132.416,20265.31175934799,2.0096899264742323,6.271186352,0.06902937073170788,6.9989627075195315,4.34362920389785,4.678142993663576,5.804208204842096,4.273204903677758
New Zealand,2014,Japan,79.648,United Kingdom,101.42,8536.521488088325,2.2680985519055,6.688822290515645,0.06304728546409807,7.0,4.14273665832286,3.7728143245314274,5.8657678640515165,1.6112084063047285
New Zealand,2015,Japan,85.472,United Kingdom,112.14,8536.521488088325,2.2680985519055,6.688822290515645,0.06304728546409807,7.0,4.14273665832286,3.7728143245314274,5.8657678640515165,1.6112084063047285
New Zealand,2016,Japan,98.544,United Kingdom,110.0,8536.521488088325,2.280443814042009,6.493848688462201,0.08613681516948177,6.9920718816067655,4.47992075982417,4.378550132649217,5.694116664047754,1.1208406304728546
New Zealand,2017,Japan,98.288,United Kingdom,123.14,8536.521488088325,2.280443814042009,6.493848688462201,0.08613681516948177,6.9920718816067655,4.47992075982417,4.378550132649217,5.694116664047754,1.1208406304728546
New Zealand,2018,Japan,96.468,United Kingdom,124.801,8536.521488088325,2.0096899264742323,6.271186352,0.06902937073170788,6.9989627075195315,4.34362920389785,4.678142993663576,5.804208204842096,4.273204903677758
Norway,2014,Germany,620.0,Sweden,1478.0,951.5169854673584,2.2156713450518892,5.00792546381503,0.15411558669001751,6.745,3.9556049399165816,3.229400691338526,5.48935969588465,1.6112084063047285
Norway,2015,Germany,498.0,Sweden,1535.0,951.5169854673584,2.2156713450518892,5.00792546381503,0.15411558669001751,6.745,3.9556049399165816,3.229400691338526,5.48935969588465,1.6112084063047285
Norway,2016,Germany,452.0,Sweden,1222.0,951.5169854673584,2.2168762084095426,4.9738501760694716,0.08384315217686052,7.0,4.103575586501117,3.689214432934312,5.42909799726693,1.681260945709282
Norway,2017,Germany,414.0,Sweden,1363.0,951.5169854673584,2.2168762084095426,4.9738501760694716,0.08384315217686052,7.0,4.103575586501117,3.689214432934312,5.42909799726693,1.681260945709282
Norway,2018,Germany,563.0,Sweden,1356.0,951.5169854673584,2.1642533912152206,5.212278843,0.03602838728515075,6.998313598632812,3.227764146308963,4.17254502408529,5.146719676451845,1.681260945709282
Norway,2014,Sweden,1478.0,Spain,1234.0,1018.0364001880974,2.2156713450518892,5.00792546381503,0.15411558669001751,6.745,3.9556049399165816,3.229400691338526,5.48935969588465,1.6112084063047285
Norway,2015,Sweden,1535.0,Spain,1242.0,1018.0364001880974,2.2156713450518892,5.00792546381503,0.15411558669001751,6.745,3.9556049399165816,3.229400691338526,5.48935969588465,1.6112084063047285
Norway,2016,Sweden,1222.0,Spain,1290.0,1018.0364001880974,2.2168762084095426,4.9738501760694716,0.08384315217686052,7.0,4.103575586501117,3.689214432934312,5.42909799726693,1.681260945709282
Norway,2017,Sweden,1363.0,Spain,1359.0,1018.0364001880974,2.2168762084095426,4.9738501760694716,0.08384315217686052,7.0,4.103575586501117,3.689214432934312,5.42909799726693,1.681260945709282
Norway,2018,Sweden,1356.0,Spain,1169.0,1018.0364001880974,2.1642533912152206,5.212278843,0.03602838728515075,6.998313598632812,3.227764146308963,4.17254502408529,5.146719676451845,1.681260945709282
Norway,2014,United States,0.0,Denmark,1127.0,10677.341890057294,2.2156713450518892,5.00792546381503,0.15411558669001751,6.745,3.9556049399165816,3.229400691338526,5.48935969588465,1.6112084063047285
Norway,2015,United States,0.0,Denmark,937.0,10677.341890057294,2.2156713450518892,5.00792546381503,0.15411558669001751,6.745,3.9556049399165816,3.229400691338526,5.48935969588465,1.6112084063047285
Norway,2016,United States,0.0,Denmark,825.0,10677.341890057294,2.2168762084095426,4.9738501760694716,0.08384315217686052,7.0,4.103575586501117,3.689214432934312,5.42909799726693,1.681260945709282
