Country,Year,Inbound Country,Inbound Visitors,Outbound Country,Outbound Visitors,Distance,Cultural,Government_prioritization,Segurity_homocide,Segurity_terrorism,Natural_resources,Price_competitiveness,Service_infrastructure,Visa_requirements
Estonia,2016,Sweden,236.623,Germany,220.919,6.86324032131441,1.5859222539352373,4.863185037192652,0.07913322568900223,6.984143763213531,2.445405960508237,5.069570666977967,5.458332823465675,1.681260945709282
Estonia,2017,Sweden,240.447,Germany,230.093,6.86324032131441,1.5859222539352373,4.863185037192652,0.07913322568900223,6.984143763213531,2.445405960508237,5.069570666977967,5.458332823465675,1.681260945709282
Finland,2014,Germany,420.0,Estonia,2010.0,6.560099691795884,2.129964536064776,4.999942573718399,0.11208406304728546,7.0,3.157859379842931,3.711662234925809,5.018859597422159,1.6112084063047285
Finland,2015,Germany,540.0,Estonia,2090.0,6.560099691795884,2.129964536064776,4.999942573718399,0.11208406304728546,7.0,3.157859379842931,3.711662234925809,5.018859597422159,1.6112084063047285
Finland,2016,Germany,470.0,Estonia,2170.0,6.560099691795884,2.092972728772231,4.54345252145197,0.07544867327715746,6.925648133981079,2.878251962561527,4.258519276912602,4.675327875503704,1.681260945709282
Finland,2017,Germany,530.0,Estonia,2070.0,6.560099691795884,2.092972728772231,4.54345252145197,0.07544867327715746,6.925648133981079,2.878251962561527,4.258519276912602,4.675327875503704,1.681260945709282
Finland,2014,United Kingdom,180.562,Spain,790.0,6.280437227183312,2.129964536064776,4.999942573718399,0.11208406304728546,7.0,3.157859379842931,3.711662234925809,5.018859597422159,1.6112084063047285
Finland,2015,United Kingdom,189.928,Spain,700.0,6.280437227183312,2.129964536064776,4.999942573718399,0.11208406304728546,7.0,3.157859379842931,3.711662234925809,5.018859597422159,1.6112084063047285
Finland,2016,United Kingdom,199.738,Spain,830.0,6.280437227183312,2.092972728772231,4.54345252145197,0.07544867327715746,6.925648133981079,2.878251962561527,4.258519276912602,4.675327875503704,1.681260945709282
Finland,2017,United Kingdom,229.083,Spain,820.0,6.280437227183312,2.092972728772231,4.54345252145197,0.07544867327715746,6.925648133981079,2.878251962561527,4.258519276912602,4.675327875503704,1.681260945709282
Finland,2014,China,85.388,Germany,420.0,4.964137964180775,2.129964536064776,4.999942573718399,0.11208406304728546,7.0,3.157859379842931,3.711662234925809,5.018859597422159,1.6112084063047285
